Date,usdtry_close,usdtry_ret,usdtry_vol20,regime
2015-03-26,2.5555,0.001960399921584033,0.007497893385278306,YUKSEK
2015-03-27,2.5962,0.015926433183330202,0.008038943437552263,YUKSEK
2015-03-30,2.6107,0.005585085894769248,0.00777401417480704,YUKSEK
2015-03-31,2.6102,-0.00019151951583873394,0.007789855460794106,YUKSEK
2015-04-01,2.6134,0.0012259596965749076,0.007789319188417153,YUKSEK
2015-04-02,2.6008,-0.004821305578939339,0.007746697582352308,YUKSEK
2015-04-03,2.5938,-0.0026914795447554596,0.006951207030838906,YUKSEK
2015-04-06,2.5905,-0.0012722646310432406,0.006806988250988927,YUKSEK
2015-04-07,2.5674,-0.008917197452229297,0.007047979569858877,YUKSEK
2015-04-08,2.5789,0.00447923969774866,0.006821192568265879,YUKSEK
2015-04-09,2.5877,0.003412307572996154,0.006867768854334006,YUKSEK
2015-04-10,2.5941,0.0024732387834758285,0.006389844861698318,YUKSEK
2015-04-13,2.6243,0.011641802551944691,0.006584736203764404,YUKSEK
2015-04-14,2.6464,0.008421293297260268,0.006812436838281686,YUKSEK
2015-04-15,2.6725,0.009862454655380937,0.0070881064891833625,YUKSEK
2015-04-16,2.6965,0.008980355472404167,0.007303086141325853,YUKSEK
2015-04-17,2.6969,0.00014834044131273316,0.006830559840867315,YUKSEK
2015-04-20,2.6821,-0.005487782268530417,0.007027622295708162,YUKSEK
2015-04-21,2.6907,0.003206442712799573,0.006544707618410829,YUKSEK
2015-04-22,2.6991,0.0031218641989072538,0.006118962068216523,YUKSEK
2015-04-24,2.6879,-0.004149531325256639,0.006315255663910762,YUKSEK
2015-04-27,2.722,0.012686483872167864,0.005987030351701327,YUKSEK
2015-04-28,2.7243,0.0008449669360763856,0.005947402652270306,YUKSEK
2015-04-29,2.6773,-0.017252138163932118,0.007357139256583804,YUKSEK
2015-04-30,2.6644,-0.004818287080267325,0.007483213556398336,YUKSEK
2015-05-04,2.6559,-0.0031902116799280567,0.007425170097898923,YUKSEK
2015-05-05,2.7109,0.020708611016981182,0.00855768109494912,YUKSEK
2015-05-06,2.7095,-0.0005164336567192729,0.00854298730855268,YUKSEK
2015-05-07,2.7072,-0.0008488651042627415,0.008168561815521634,YUKSEK
2015-05-08,2.7,-0.0026595744680849576,0.008241732472853208,YUKSEK
2015-05-11,2.686,-0.005185185185185293,0.008404870447920229,YUKSEK
2015-05-12,2.6949,0.0033134772896501463,0.008409988216706184,YUKSEK
2015-05-13,2.689,-0.002189320568481201,0.00813449540443772,YUKSEK
2015-05-14,2.6531,-0.013350687988099796,0.008569454198978286,YUKSEK
2015-05-15,2.6153,-0.014247484075232686,0.008824932080644486,YUKSEK
2015-05-18,2.5871,-0.010782701793293326,0.008749511219299495,YUKSEK
2015-05-20,2.5781,-0.0034787986548644456,0.008739515860749534,YUKSEK
2015-05-21,2.6018,0.00919281641518932,0.009060667781608304,YUKSEK
2015-05-22,2.5669,-0.013413790452763474,0.009365300905504729,YUKSEK
2015-05-25,2.5912,0.009466671860999698,0.009661779738150671,YUKSEK
2015-05-26,2.6063,0.005827415869095409,0.009801157368546408,YUKSEK
2015-05-27,2.6278,0.008249242220772723,0.009509124249155936,YUKSEK
2015-05-28,2.6423,0.005517923738488362,0.00963199032007637,YUKSEK
2015-05-29,2.6533,0.0041630397759528925,0.00895310980703807,YUKSEK
2015-06-01,2.6587,0.00203520144725422,0.008906625893516974,YUKSEK
2015-06-02,2.6762,0.0065821642155941,0.008994036693629684,YUKSEK
2015-06-03,2.6782,0.0007473283013226251,0.007627807500906739,YUKSEK
2015-06-04,2.6813,0.0011574938391456513,0.007637705926201813,YUKSEK
2015-06-05,2.6931,0.004400850333793338,0.007714731452314973,YUKSEK
2015-06-08,2.6636,-0.010953919275184631,0.008066955434406836,YUKSEK
2015-06-09,2.7694,0.03972067878059771,0.0120188541978862,YUKSEK
2015-06-10,2.7477,-0.00783563226691708,0.012192398445520981,YUKSEK
2015-06-11,2.7356,-0.004403683080394627,0.01223325687513334,YUKSEK
2015-06-12,2.7388,0.0011697616610615302,0.0117629764620226,YUKSEK
2015-06-15,2.7134,-0.009274134657514144,0.011457697282834921,YUKSEK
2015-06-16,2.7324,0.007002284956143523,0.011105969074194344,YUKSEK
2015-06-17,2.7408,0.0030742204655247463,0.01100740538485301,YUKSEK
2015-06-18,2.7344,-0.0023350846468185305,0.010974517406004776,YUKSEK
2015-06-19,2.7121,-0.008155354008191895,0.01062963502215885,YUKSEK
2015-06-22,2.7144,0.0008480513255411104,0.010519605974864385,YUKSEK
2015-06-23,2.6786,-0.01318891836133218,0.011037942679739163,YUKSEK
2015-06-24,2.671,-0.002837303068767283,0.010955322227608233,YUKSEK
2015-06-25,2.677,0.00224634968176729,0.010906613254916044,YUKSEK
2015-06-26,2.6638,-0.004930892790437014,0.010944496238790718,YUKSEK
2015-06-29,2.6587,-0.0019145581500112918,0.010946289288078115,YUKSEK
2015-06-30,2.6863,0.010381013277165563,0.011097409285650672,YUKSEK
2015-07-01,2.685,-0.00048393701373639075,0.011097896584080419,YUKSEK
2015-07-02,2.6753,-0.003612662942271916,0.0111271019982229,YUKSEK
2015-07-03,2.6992,0.008933577542705518,0.011267887434006457,YUKSEK
2015-07-06,2.6876,-0.004297569650266619,0.011017473011105295,YUKSEK
2015-07-07,2.6899,0.0008557821104331342,0.006039620148894567,YUKSEK
2015-07-08,2.6792,-0.003977843042492379,0.005884143236700338,YUKSEK
2015-07-09,2.6894,0.0038071065989848663,0.005938350290097633,YUKSEK
2015-07-10,2.6751,-0.005317171116234087,0.005999952929899351,YUKSEK
2015-07-13,2.6607,-0.005382976337333201,0.005782084979847363,YUKSEK
2015-07-14,2.6556,-0.0019167888149733692,0.005470884635576127,DUSUK
2015-07-15,2.6363,-0.007267660792288133,0.005513295404454416,DUSUK
2015-07-16,2.6376,0.0004931153510603359,0.005538499331881615,DUSUK
2015-07-20,2.6376,0.0,0.005341589792619436,DUSUK
2015-07-21,2.6757,0.014444949954504072,0.006400206308701059,YUKSEK
2015-07-22,2.6869,0.004185820532944584,0.005763021216140246,DUSUK
2015-07-23,2.704,0.006364211544903187,0.005876443446789935,YUKSEK
2015-07-24,2.7194,0.005695266272189192,0.005976116263194731,YUKSEK
2015-07-27,2.7371,0.006508788703390556,0.0059458164041974754,YUKSEK
2015-07-28,2.7567,0.007160863687844854,0.006027307058668764,YUKSEK
2015-07-29,2.7551,-0.000580404106358956,0.005698079726194603,DUSUK
2015-07-30,2.7634,0.003012594824144177,0.005694729342499198,DUSUK
2015-07-31,2.7745,0.004016790909749046,0.005591973445618807,DUSUK
2015-08-03,2.7839,0.0033879978374480313,0.005353989288969703,DUSUK
2015-08-04,2.7736,-0.0036998455404289032,0.0053211407558498664,DUSUK
2015-08-05,2.7688,-0.001730602826651273,0.005371105277946309,DUSUK
2015-08-06,2.7847,0.0057425599537705985,0.005292340251836465,DUSUK
2015-08-07,2.783,-0.0006104786871117263,0.005302762901686033,DUSUK
2015-08-10,2.779,-0.0014372978799855884,0.005098602225370663,DUSUK
2015-08-11,2.7859,0.0024829075206909135,0.004800324792455857,DUSUK
2015-08-12,2.7674,-0.006640582935496631,0.0051246343128942195,DUSUK
2015-08-13,2.7775,0.0036496350364962904,0.004634985967293318,DUSUK
2015-08-14,2.783,0.001980198019801982,0.004610897031206896,DUSUK
2015-08-17,2.8316,0.01746316924182545,0.005617062640546455,DUSUK
2015-08-18,2.8484,0.005933041390026705,0.00504281832652481,DUSUK
2015-08-19,2.873,0.008636427468052377,0.005187328837954438,DUSUK
2015-08-20,2.9009,0.009711103376261576,0.005340831338406573,DUSUK
2015-08-21,2.9677,0.02302733634389309,0.006891109718636134,YUKSEK
2015-08-24,2.9156,-0.017555682852040233,0.00843222118220658,YUKSEK
2015-08-25,2.9477,0.011009740705172355,0.008570226893959037,YUKSEK
2015-08-26,2.9258,-0.007429521321708488,0.008868864670300142,YUKSEK
2015-08-27,2.9347,0.0030419030692458993,0.008868861025077225,YUKSEK
2015-08-28,2.9099,-0.00845060823934296,0.009228127176561197,YUKSEK
2015-08-31,2.9146,0.0016151757792364219,0.009226910354302797,YUKSEK
2015-09-01,2.9179,0.001132230837850745,0.009123200104803112,YUKSEK
2015-09-02,2.9147,-0.0010966791185441638,0.009108530596308995,YUKSEK
2015-09-03,2.94,0.008680138607747079,0.009185062531810652,YUKSEK
2015-09-04,2.9561,0.005476190476190634,0.009168431235576476,YUKSEK
2015-09-07,2.9774,0.007205439599472063,0.009148890406285255,YUKSEK
2015-09-08,3.0285,0.01716262510915567,0.00963925199619779,YUKSEK
2015-09-09,3.0145,-0.004622750536569353,0.009529445416467676,YUKSEK
2015-09-10,3.0039,-0.0035163377011113717,0.009689681695902478,YUKSEK
2015-09-11,3.0402,0.01208429042245096,0.009842665679857312,YUKSEK
2015-09-14,3.0341,-0.0020064469442799826,0.009445301489281313,YUKSEK
2015-09-15,3.0599,0.008503345308328525,0.009497463557308959,YUKSEK
2015-09-16,3.0435,-0.005359652276218152,0.009623984762615685,YUKSEK
2015-09-17,3.0119,-0.01038278298012163,0.009923080427386159,YUKSEK
2015-09-18,3.0143,0.0007968392044890305,0.00859062306707969,YUKSEK
2015-09-21,2.9961,-0.006037886076369237,0.007626266288398743,YUKSEK
2015-09-22,2.9978,0.0005674042922465539,0.00728274612690742,YUKSEK
2015-09-23,3.0069,0.0030355594102342565,0.007026640795860921,YUKSEK
2015-09-28,3.0069,0.0,0.007021954709627841,YUKSEK
2015-09-29,3.0464,0.013136452825168954,0.007112615807478617,YUKSEK
2015-09-30,3.0433,-0.0010175945378152473,0.007150582926789731,YUKSEK
2015-10-01,3.0251,-0.0059803502776590856,0.007379023591882925,YUKSEK
2015-10-02,3.0174,-0.002545370400978575,0.007416295366999899,YUKSEK
2015-10-05,3.0236,0.002054749121760624,0.0072366655368040645,YUKSEK
2015-10-06,2.9924,-0.010318825241434126,0.007623140849772061,YUKSEK
2015-10-07,2.9879,-0.0015038096511161836,0.007475558988082111,YUKSEK
2015-10-08,2.938,-0.01670069279427011,0.0072639328831394226,YUKSEK
2015-10-09,2.9357,-0.0007828454731109158,0.007227446653302868,YUKSEK
2015-10-12,2.896,-0.013523180161460702,0.007718729501078284,YUKSEK
2015-10-13,2.9233,0.009426795580110392,0.0074865364243111325,YUKSEK
2015-10-14,2.9421,0.006431088153798781,0.007716322359295673,YUKSEK
2015-10-15,2.9416,-0.00016994663675595767,0.007359411045208363,YUKSEK
2015-10-16,2.884,-0.019581180310035418,0.008329898616676788,YUKSEK
2015-10-19,2.8926,0.0029819694868238322,0.00821256117648182,YUKSEK
2015-10-20,2.8881,-0.00155569383945231,0.008187406127958001,YUKSEK
2015-10-21,2.8954,0.0025276133097884568,0.00819483030625194,YUKSEK
2015-10-22,2.9027,0.0025212405885197686,0.008234530327142314,YUKSEK
2015-10-23,2.889,-0.004719743686912192,0.008188302223713508,YUKSEK
2015-10-26,2.8667,-0.007718933887158164,0.008272243029252193,YUKSEK
2015-10-27,2.8909,0.008441762305089417,0.007866257170867986,YUKSEK
2015-10-28,2.8943,0.0011761043273721405,0.00790448837755001,YUKSEK
2015-10-30,2.8943,0.0,0.007878054733286427,YUKSEK
2015-11-02,2.9149,0.007117437722419906,0.008146073726384203,YUKSEK
2015-11-03,2.8035,-0.038217434560362196,0.011469783499130696,YUKSEK
2015-11-04,2.8285,0.008917424647761685,0.011690696539615129,YUKSEK
2015-11-05,2.8362,0.0027222909669435413,0.011752371722103468,YUKSEK
2015-11-06,2.8679,0.011176926873986526,0.011636501324806302,YUKSEK
2015-11-09,2.8724,0.0015690923672373458,0.011652189306700011,YUKSEK
2015-11-10,2.9192,0.01629299540453988,0.011874086276319733,YUKSEK
2015-11-11,2.9104,-0.0030145245272676924,0.011704673131268911,YUKSEK
2015-11-12,2.8911,-0.006631390874106802,0.01168224423876685,YUKSEK
2015-11-13,2.8768,-0.004946214243713443,0.011717276810368797,YUKSEK
2015-11-16,2.8686,-0.002850389321468305,0.010892628549486964,YUKSEK
2015-11-17,2.8775,0.0031025587394548637,0.01089452189935533,YUKSEK
2015-11-18,2.8719,-0.0019461337966985015,0.01089742008588492,YUKSEK
2015-11-19,2.8648,-0.002472230927260788,0.010888320907670187,YUKSEK
2015-11-20,2.8491,-0.005480312761798278,0.010919432799732409,YUKSEK
2015-11-23,2.8303,-0.0065985749885929534,0.01096225730752457,YUKSEK
2015-11-24,2.8433,0.00459315266932836,0.010908765183710825,YUKSEK
2015-11-25,2.8689,0.00900362255126086,0.010933300295009845,YUKSEK
2015-11-26,2.8813,0.004322214089023557,0.010978562616226302,YUKSEK
2015-11-27,2.9009,0.006802484989414603,0.011088827236690323,YUKSEK
2015-11-30,2.9195,0.00641180323347923,0.01106666988864593,YUKSEK
2015-12-01,2.9109,-0.002945709881829184,0.006501525951060534,YUKSEK
2015-12-02,2.8923,-0.006389776357827337,0.006533041923514533,YUKSEK
2015-12-03,2.8771,-0.005255333125885997,0.006673136631878651,YUKSEK
2015-12-04,2.8814,0.001494560494942787,0.006211122605018749,YUKSEK
2015-12-07,2.8921,0.0037134726174776755,0.006253400268624618,YUKSEK
2015-12-08,2.8897,-0.0008298468241071388,0.005004744238265847,DUSUK
2015-12-09,2.9123,0.007820881060317753,0.005295754797048791,DUSUK
2015-12-10,2.9107,-0.0005493939497992484,0.00506158637712019,DUSUK
2015-12-11,2.9099,-0.0002748479747139987,0.0049098319899815905,DUSUK
2015-12-14,2.9456,0.012268462833774363,0.005483645552200358,DUSUK
2015-12-15,2.9667,0.0071632265073329204,0.005625690778712561,DUSUK
2015-12-16,2.9701,0.0011460545387129706,0.005566949121090514,DUSUK
2015-12-17,2.9631,-0.002356823002592545,0.005562457858721001,DUSUK
2015-12-18,2.9311,-0.010799500523100858,0.006031388497268394,YUKSEK
2015-12-21,2.9229,-0.0027975845245812314,0.005821078359817194,YUKSEK
2015-12-22,2.9068,-0.005508228129597281,0.005986066132111785,YUKSEK
2015-12-23,2.9248,0.006192376496490848,0.005822010333295665,YUKSEK
2015-12-24,2.9262,0.00047866520787764877,0.005769126229167229,DUSUK
2015-12-25,2.9187,-0.0025630510559770947,0.0056338579043095326,DUSUK
2015-12-28,2.9123,-0.0021927570493711634,0.005470424792150477,DUSUK
2015-12-29,2.9157,0.0011674621433230836,0.005435381376924049,DUSUK
2015-12-30,2.9084,-0.0025036869362418113,0.005257870890833959,DUSUK
2015-12-31,2.9076,-0.0002750653280153559,0.005096853101398583,DUSUK
2016-01-04,2.9181,0.0036112257531983882,0.005139520445530041,DUSUK
2016-01-05,2.9422,0.008258798533292255,0.005377316506557806,DUSUK
2016-01-06,2.975,0.011148120454081978,0.005826004779487854,YUKSEK
2016-01-07,3.004,0.009747899159663787,0.005951125236422281,YUKSEK
2016-01-08,3.0167,0.0042276964047935905,0.005957529034814565,YUKSEK
2016-01-11,2.9876,-0.009646302250803873,0.006475875339529851,YUKSEK
2016-01-12,3.0188,0.010443165082340444,0.006324829810127862,YUKSEK
2016-01-13,3.0322,0.0044388498741221305,0.006219161770259669,YUKSEK
2016-01-14,3.0138,-0.006068201305982512,0.0064228907266055705,YUKSEK
2016-01-15,3.0273,0.004479394783993618,0.006430741267886792,YUKSEK
2016-01-18,3.0362,0.0029399134542331673,0.005796113262604148,YUKSEK
2016-01-19,3.0367,0.00016467953362764298,0.005710222560761652,DUSUK
2016-01-20,3.0243,-0.004083379984851976,0.005620763184453744,DUSUK
2016-01-21,3.0496,0.008365572198525184,0.005726128379587125,DUSUK
2016-01-22,3.0387,-0.003574239244491073,0.0058570051435278235,YUKSEK
2016-01-25,3.0107,-0.009214466712738956,0.006296379158679496,YUKSEK
2016-01-26,3.0097,-0.0003321486697445142,0.006251415431879507,YUKSEK
2016-01-27,3.0208,0.003688075223444054,0.006266252577948459,YUKSEK
2016-01-28,2.9978,-0.007613877118644141,0.006548411162971311,YUKSEK
2016-01-29,2.9788,-0.006337981186203101,0.006773108969286069,YUKSEK
2016-02-01,2.9609,-0.006009131193769335,0.00693493629685865,YUKSEK
2016-02-02,2.9671,0.0020939579182004397,0.006717264574624137,YUKSEK
2016-02-03,2.9524,-0.00495433251322841,0.006319870494736237,YUKSEK
2016-02-04,2.9478,-0.001558054464164682,0.005856612382777215,YUKSEK
2016-02-05,2.9044,-0.014722844154963055,0.006478612786570285,YUKSEK
2016-02-08,2.9051,0.00024101363448569835,0.0062267411806939095,YUKSEK
2016-02-09,2.9295,0.008399022408867252,0.006036311442203637,YUKSEK
2016-02-10,2.9471,0.006007851169141487,0.006126840139583551,YUKSEK
2016-02-11,2.9239,-0.007872145498964978,0.006211801154699803,YUKSEK
2016-02-12,2.9287,0.001641643011046856,0.0060995575549956165,YUKSEK
2016-02-15,2.9228,-0.0020145457028716285,0.006003766528371615,YUKSEK
2016-02-16,2.9441,0.00728753250307923,0.006333893806794801,YUKSEK
2016-02-17,2.9517,0.0025814340545498027,0.006367616054879336,YUKSEK
2016-02-18,2.9639,0.004133211369719225,0.006097776948195588,YUKSEK
2016-02-19,2.9606,-0.0011133978879180884,0.006076524392191704,YUKSEK
2016-02-22,2.9658,0.0017564007295820527,0.0058123312493168515,YUKSEK
2016-02-23,2.9449,-0.007047002495111032,0.005979378819291104,YUKSEK
2016-02-24,2.9358,-0.003090087948657061,0.005886835553941856,YUKSEK
2016-02-25,2.9386,0.0009537434430137992,0.005720983465129118,DUSUK
2016-02-26,2.9295,-0.0030967127203430644,0.005606003781657189,DUSUK
2016-02-29,2.9293,-6.82710360129235e-05,0.005472328393810922,DUSUK
2016-03-01,2.9612,0.010889973713856582,0.006019721928856125,YUKSEK
2016-03-02,2.9451,-0.005436985006078587,0.006041210726419921,YUKSEK
2016-03-03,2.9372,-0.002682421649519595,0.006060630789306599,YUKSEK
2016-03-04,2.9215,-0.005345226746561238,0.005172580247469517,DUSUK
2016-03-07,2.9147,-0.0023275714530207603,0.005206064417412558,DUSUK
2016-03-08,2.9201,0.0018526778056062732,0.0048559963195686255,DUSUK
2016-03-09,2.9201,0.0,0.004635889897964423,DUSUK
2016-03-10,2.9081,-0.0041094483065649,0.004388577310116301,DUSUK
2016-03-11,2.8875,-0.00708366287266593,0.0046171396937602005,DUSUK
2016-03-14,2.8734,-0.004883116883116934,0.004703928774866853,DUSUK
2016-03-15,2.8796,0.0021577225586413284,0.004364997978276602,DUSUK
2016-03-16,2.8852,0.0019447145436866098,0.00433899470557142,DUSUK
2016-03-17,2.9084,0.008041037016497832,0.0046642640486322115,DUSUK
2016-03-18,2.8558,-0.018085545317012786,0.006039691079449773,YUKSEK
2016-03-21,2.8554,-0.00014006583094050562,0.005995926623799341,YUKSEK
2016-03-22,2.8695,0.004938012187434282,0.006050769836281194,YUKSEK
2016-03-23,2.8723,0.0009757797525702383,0.0060550038500243025,YUKSEK
2016-03-24,2.8693,-0.0010444591442398954,0.006036218668932505,YUKSEK
2016-03-25,2.8789,0.003345763775136623,0.006099845253840571,YUKSEK
2016-03-28,2.8705,-0.0029177810969467366,0.006113812467754272,YUKSEK
2016-03-29,2.8733,0.000975439818846846,0.005467126525041467,DUSUK
2016-03-30,2.8695,-0.001322521142936739,0.005387672267247565,DUSUK
2016-03-31,2.8334,-0.012580588952779137,0.005948204192298695,YUKSEK
2016-04-01,2.8249,-0.0029999294134256393,0.00589712672008957,YUKSEK
2016-04-04,2.8197,-0.0018407731247123138,0.0058952444679929985,YUKSEK
2016-04-05,2.8189,-0.0002837181260417765,0.005847814259092642,YUKSEK
2016-04-06,2.8277,0.0031217850934761593,0.005937831864656505,YUKSEK
2016-04-07,2.8412,0.004774198111539452,0.006070207043446713,YUKSEK
2016-04-08,2.8428,0.000563142334224942,0.005915337354970779,YUKSEK
2016-04-11,2.8569,0.004959898691430986,0.005963776411373105,YUKSEK
2016-04-12,2.8338,-0.008085687283419074,0.006180156647475843,YUKSEK
2016-04-13,2.827,-0.0023996047709788915,0.006155533037153964,YUKSEK
2016-04-14,2.8482,0.00749911567032191,0.0061146966226109925,YUKSEK
2016-04-15,2.8591,0.0038269784425253306,0.0046958912824848304,DUSUK
2016-04-18,2.8545,-0.0016088979049352359,0.004710783027008045,DUSUK
2016-04-19,2.8519,-0.000910842529339484,0.004567116641063091,DUSUK
2016-04-20,2.8329,-0.006662225183211246,0.004769872554691851,DUSUK
2016-04-21,2.8276,-0.0018708743690212248,0.004776774791526859,DUSUK
2016-04-22,2.821,-0.0023341349554391044,0.004690338220157948,DUSUK
2016-04-25,2.8287,0.0027295285359800747,0.0047388532024807365,DUSUK
2016-04-26,2.8457,0.006009827836108483,0.004962234766518787,DUSUK
2016-04-27,2.8345,-0.003935762729732617,0.005019912804979298,DUSUK
2016-04-28,2.8175,-0.0059975304286470354,0.004366389338065233,DUSUK
2016-04-29,2.815,-0.0008873114463175957,0.004322260470771538,DUSUK
2016-05-02,2.8014,-0.004831261101243323,0.004433518069574837,DUSUK
2016-05-03,2.7928,-0.0030698936246162933,0.004476014296272642,DUSUK
2016-05-04,2.8065,0.004905471211687162,0.004567869839455576,DUSUK
2016-05-05,2.859,0.018706574024585754,0.006173318321734151,YUKSEK
2016-05-06,2.9201,0.0213711087792936,0.007763270831302193,YUKSEK
2016-05-09,2.9197,-0.0001369816102188004,0.007722800133732363,YUKSEK
2016-05-10,2.9229,0.00109600301400814,0.007413741090380546,YUKSEK
2016-05-11,2.938,0.005166102158814967,0.007393256732893882,YUKSEK
2016-05-12,2.9623,0.008270932607215675,0.007425671545578403,YUKSEK
2016-05-13,2.9489,-0.004523512135840346,0.007550764739301245,YUKSEK
2016-05-16,2.9587,0.003323273084879119,0.007521815987793206,YUKSEK
2016-05-17,2.9711,0.004191029844188288,0.007510799214265829,YUKSEK
2016-05-18,2.9645,-0.002221399481673325,0.0073016034532464935,YUKSEK
2016-05-20,2.9777,0.0044526901669759145,0.00724829525352265,YUKSEK
2016-05-23,2.9768,-0.00030224670047351854,0.007189286467926866,YUKSEK
2016-05-24,2.9826,0.0019484009674819447,0.007191329623701049,YUKSEK
2016-05-25,2.9821,-0.0001676389727084393,0.007173278693680189,YUKSEK
2016-05-26,2.9426,-0.013245699339391681,0.007871926253950287,YUKSEK
2016-05-27,2.9349,-0.0026167335009855686,0.0077283462379566506,YUKSEK
2016-05-30,2.9399,0.0017036355582815688,0.007697794515314507,YUKSEK
2016-05-31,2.956,0.005476376747508338,0.007545747997009699,YUKSEK
2016-06-01,2.9515,-0.0015223274695534972,0.007491025827251766,YUKSEK
2016-06-02,2.9489,-0.0008809080128746594,0.0075168707125293326,YUKSEK
2016-06-03,2.9393,-0.0032554511851877743,0.006569923370053893,YUKSEK
2016-06-06,2.9462,0.0023474977035349287,0.004612982757035426,DUSUK
2016-06-07,2.908,-0.012965854320820092,0.005505291151225904,DUSUK
2016-06-08,2.8978,-0.0035075653370012505,0.005544951812589005,DUSUK
2016-06-09,2.8894,-0.0028987507764510756,0.005409192160219801,DUSUK
2016-06-10,2.8941,0.0016266352876028733,0.005010858162762343,DUSUK
2016-06-13,2.91,0.005493935938633898,0.005154700172402756,DUSUK
2016-06-14,2.9219,0.004089347079037742,0.005188522394574388,DUSUK
2016-06-15,2.9304,0.002909066018686568,0.005133682583777296,DUSUK
2016-06-16,2.9269,-0.0011943761943763453,0.005122544088851888,DUSUK
2016-06-17,2.9296,0.0009224777067888823,0.0049976510924338476,DUSUK
2016-06-20,2.93,0.0001365374112507478,0.005000922508450728,DUSUK
