fold,fold_start,fold_end,family,params,horizon,is_mean,oos_mean,decay_pct,is_t,n_days,mean_excess_bps,t_stat,p_one,avg_signals_per_day,n_trades,win_rate
1,2026-01-02,2026-07-02,Momentum,lookback126-skip20,10,47.04466868758519,-9.229758642004734,119.61913836251634,0.5289936312944584,115,-9.229758642004734,-0.08753693183684723,0.5348776346366929,30.31304347826087,3486,48.33620195065978
1,2026-01-02,2026-07-02,MeanReversion,lookback10,40,-191.20037419861936,-178.7344025629615,,-1.1650532574774675,68,-178.7344025629615,-1.3166137872503452,0.9060159425126952,4.588235294117647,312,41.34615384615385
1,2026-01-02,2026-07-02,52wHigh,lookback252,40,363.05895012090053,-108.58653109798011,129.90878783233967,1.3707845503268126,85,-108.58653109798011,-1.2062760701729236,0.8861444693464072,10.458823529411765,889,45.66929133858268
1,2026-01-02,2026-07-02,VolCompression,lookback20-width1.5,40,131.08925835925788,-161.63091625163543,223.29836805444145,0.8977302864156008,79,-161.63091625163543,-1.2324393570260996,0.8911074966455033,6.341772151898734,501,46.10778443113773
